Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
4250,0.817609,0.206091,-0.145435,0.437082,-0.077656,0.79703,-1.592979,-1.07836,0.6041,-0.016784,0.331479,0.134655,0.007148,-0.139531,0.102683,2.214268,1.295806,0.346789,0.407756,0.326861,0.569314,-0.990806,-0.362915,-0.49896,0.816677,1.739374,0.557413,-0.364854,359.76,0
4260,-0.844023,-0.167833,-1.628518,0.358137,0.803482,0.367755,0.461174,1.136991,-0.192793,-0.710349,-0.823957,0.399767,0.395018,-2.83232,-0.055655,1.828801,1.101255,-1.243935,-0.366063,1.960915,0.724511,-1.163595,1.681702,1.135954,-0.960044,1.280113,-0.524006,-0.679193,151.56,0
4270,-2.107377,0.120063,-0.283926,-2.118844,-0.050715,-0.239907,0.419767,2.594228,0.149079,-0.494886,1.015474,-1.214059,-0.967452,-0.958962,-0.089726,-0.459026,-1.510632,-1.550348,2.083688,1.699419,-1.669528,-1.209856,1.789116,-0.821831,-1.182951,1.433191,0.713672,-0.682098,13.55,0
4280,0.199837,0.602195,-0.843063,-0.791358,-0.806099,-0.488624,-0.022605,1.021322,-0.099501,0.478715,0.272537,0.299998,-0.510018,-0.789347,-0.482342,-0.870274,-0.142159,0.575063,1.094624,0.287996,-0.30096,0.250159,-1.499717,0.442838,0.411985,0.14638,1.28547,1.227404,2.29,0
4290,0.03777,-2.136006,-0.700434,-0.858414,0.103293,-0.08346,-0.735631,-1.298651,-0.587514,-0.113055,-2.544508,1.191957,1.728534,-1.029587,-1.883897,0.602264,1.239666,0.422712,-1.56052,-0.681752,0.297884,-1.60349,0.094248,-1.658129,-0.231194,3.298409,-0.570456,-0.549848,376.76,0
4300,-1.115082,0.181579,-0.111321,0.312652,-0.724904,-0.500729,-1.062523,-0.076704,-0.275786,-1.824398,-1.334192,-0.32006,1.498217,0.277577,0.552728,1.765985,0.205937,-0.39745,2.219825,-0.16791,1.406556,2.164004,1.739958,-2.007999,-2.258795,-0.290988,1.310585,-0.622117,303.31,0
4310,-0.801796,-2.275995,-0.19499,-0.611451,-0.014843,0.886017,-1.591997,1.472717,0.179894,-0.308336,1.450076,0.114878,1.05267,0.811902,0.565395,-1.110719,-0.752116,-0.4568,-0.416494,-1.213717,-1.385693,-2.651419,-1.205971,-0.426328,1.81026,0.081884,-1.269132,-0.426035,410.74,0
4320,1.330711,0.128456,0.16547,-0.690604,0.465191,-0.054103,-0.651643,-0.453762,1.136166,-0.609751,-0.38467,-0.574544,-0.076134,0.535323,0.781127,0.390291,1.014926,0.021425,-0.072291,-1.433426,-0.012592,-0.516324,-0.484945,-0.085561,0.352783,-0.454255,-0.305444,1.654195,274.53,0
4330,-2.886838,-0.488592,-0.36739,-0.071778,-0.881915,0.082887,-1.46215,-1.518446,0.747769,-1.613401,0.183705,1.471978,-0.888244,-0.475228,0.122907,-0.098496,-0.711311,1.909416,-1.26811,-0.17493,0.339093,-1.395167,-2.47989,1.520521,-0.198521,-0.552529,-1.085865,-0.670269,311.01,0
4340,4.353007,-2.911296,0.402375,-0.692076,-1.010417,-0.808439,-0.217685,0.450867,-0.65853,-0.824888,0.092233,-0.222617,0.642623,0.319834,-2.748557,0.351659,-2.793086,1.293864,0.312299,-0.431685,-0.83997,0.758888,0.746956,-0.51266,0.625893,-0.314831,-2.271098,0.808913,1908.59,1
4350,2.869172,-4.495019,0.77519,-0.988137,0.225156,-0.255227,-0.684337,0.856958,-0.385975,-0.221768,1.408666,1.747402,-2.148397,-1.128129,-0.259244,0.384911,0.561618,0.365975,-0.170549,0.295341,-0.75943,-0.242381,-0.860032,0.255589,-1.406999,0.942804,-0.476161,-0.518211,1844.97,1
4360,-0.381533,-1.154146,-0.681359,-0.659385,0.416687,-0.797769,0.529035,-0.551042,-0.509624,0.357481,-0.358752,-0.292118,1.439106,0.684756,-0.026628,-0.010646,-0.834664,-0.716662,1.149069,0.047512,0.453798,-0.516794,-0.938299,-0.94926,-0.675356,1.567624,1.046305,2.419964,336.34,0
4370,-1.901875,-0.192782,-0.518237,1.108877,0.792364,1.685037,-0.018131,-0.464208,-1.033859,0.13992,0.558501,0.810141,0.793164,0.021173,2.139117,-0.093242,0.303761,-0.511042,-0.392709,1.591272,1.007697,-0.119801,0.454057,-1.161123,1.931649,1.083211,-0.948949,1.286467,395.95,0
4380,0.00964,-0.804814,1.137464,0.652717,0.978757,0.080217,-1.171854,-1.549025,0.334505,-0.206436,1.12712,1.449316,-0.044757,-0.38264,0.226678,-0.608907,0.158807,0.639372,1.848207,-0.241443,-1.183516,-0.497827,1.776053,-0.138474,1.254625,-0.653706,-0.750695,-0.613388,372.75,0
4390,2.955815,-3.894467,-0.054902,1.222641,-0.158601,-0.845438,-1.97664,0.415532,0.16175,-2.088821,-0.010767,-0.908926,-1.017051,1.18925,0.800213,0.240902,-0.834098,-1.100246,0.370789,1.811655,0.684872,-1.126378,-0.35812,0.141567,0.554165,0.03775,-0.267531,-1.683944,300.52,1
4400,-1.310156,-1.84895,1.022599,0.156554,0.088717,-0.409262,-0.233993,-0.317723,-0.37616,2.897557,0.260918,0.083962,0.125433,0.758219,-0.038705,0.188276,-0.085118,-1.089082,-0.094921,1.134916,0.194728,-0.460184,-0.146151,-1.940679,0.65191,0.800342,0.00022,0.81078,317.44,0
4410,-0.180916,-0.109071,-0.535165,-1.503742,-0.015033,0.025509,-0.541275,0.406478,1.057286,-0.349206,0.520934,-1.38365,0.44063,0.373626,0.263256,-1.025457,-1.522416,0.488638,-0.106075,1.212359,-0.009822,-0.493166,-1.3866,0.219421,-0.72981,-1.5624,0.414486,0.21483,140.82,0
4420,0.07824,-2.001354,0.008185,0.379586,0.496176,0.442794,0.381245,-0.798357,0.437182,-0.054871,-0.244276,1.073637,0.621184,1.218231,-0.071714,-0.498706,-0.276687,-0.927422,1.841993,2.827401,-1.411633,-0.315349,1.180105,0.126778,2.252241,-0.781534,-1.270758,0.898156,198.12,0
4430,0.273026,0.378284,1.256465,-0.70706,-0.757316,1.568499,-0.176698,0.13621,-0.579317,0.939464,-0.145687,0.578536,-1.892755,-0.028352,-0.350314,-0.519663,-1.2097,-0.616202,0.780904,0.815845,-0.55767,1.732957,2.437401,0.185731,-0.660461,-1.279444,-0.528484,-1.278984,188.31,0
4440,0.149553,0.263411,-0.009535,0.425015,-0.81217,-0.306525,-1.59022,-1.204321,0.668572,0.093494,1.145624,0.399097,0.463666,-0.542738,0.041361,0.969822,0.339922,1.205161,-0.412963,-0.907436,-1.356955,-0.04773,-1.297275,0.860197,-0.138762,-2.623971,1.065662,0.031347,148.25,0
4450,-2.428091,-0.781696,0.24514,1.944871,0.497892,-1.122663,-0.965097,-0.395987,-0.118355,2.463832,-1.498945,-0.451055,0.855573,1.638643,-0.325648,-0.814722,0.389639,0.296953,0.240884,1.055843,-0.191812,1.016854,0.413126,-0.786522,1.049221,0.169944,2.390659,0.262419,202.04,0
4460,-0.020181,0.993978,-0.94568,1.855616,-0.661607,-0.76058,0.259266,-2.571703,-1.584692,-0.638881,0.304385,-0.446147,0.970385,0.8243,-0.601095,-0.471897,0.108398,-0.340801,-0.768754,-0.23711,-0.45145,1.543613,0.790423,-0.500032,-1.096593,-0.797561,-0.908866,0.868574,400.12,0
4470,0.699729,-0.238088,-0.332621,-0.985616,0.725091,1.110953,0.020116,-0.503518,2.398542,0.164646,-0.150691,-0.191163,0.805277,0.310439,-0.113388,-1.95997,0.300501,-0.19421,-0.334605,-0.492118,1.054856,0.883377,0.950472,-0.512595,-0.003499,-0.413786,-0.572598,0.062116,135.86,0
4480,0.361812,-0.30319,0.04909,1.934215,-1.984376,0.180112,1.56214,-0.36344,-0.756194,-1.34651,-1.617452,0.001991,1.490068,-1.53478,0.832366,-1.093718,-2.423536,0.331778,0.873548,0.621883,0.016273,-0.575883,1.046624,-0.656479,1.140514,0.431677,0.083834,0.897702,172.71,0
4490,-0.39384,0.136432,-0.633257,0.615032,-1.874798,0.872483,0.628712,-0.160855,-2.296087,-0.654456,1.617238,-1.575063,0.021551,-1.120841,1.408018,-0.524646,0.845816,0.46294,-0.050215,-1.210624,-0.269988,0.351006,-0.948963,1.278908,-1.811321,-1.613038,0.051773,-0.654195,360.09,0
4500,-0.673396,-1.183753,-0.000299,1.027362,1.77225,0.580844,0.870258,-1.574018,-0.143508,-0.24332,1.281097,-1.12946,0.372526,-0.015513,-0.816212,0.565031,1.022017,0.029252,0.099872,-0.858762,-0.759386,-0.082699,-0.095305,-0.593155,-2.628909,0.58744,1.769755,-0.451981,164.13,0
4510,2.598547,-4.663777,-2.041524,0.200454,-1.042241,-1.305279,-0.11791,0.102123,-0.5683,-0.459219,-1.15894,0.236892,0.264797,0.55144,2.192086,0.076256,-1.067016,0.993835,-0.917425,0.757123,0.524635,-1.695486,-1.335074,-0.937907,-0.385331,-1.234337,-0.274353,1.295926,1935.22,1
4520,3.329879,-3.708668,-0.4965,0.991414,0.588204,1.646315,-1.569632,1.530267,1.952415,0.459708,-0.149801,-1.545061,0.438098,1.073821,-0.892773,0.874429,1.313448,-0.961292,-0.170758,0.371016,1.114434,-1.994499,-0.83696,0.14231,0.985716,1.014685,1.086837,-0.731815,792.42,1
4530,2.006272,-0.951221,-0.226033,1.421206,0.663301,0.957692,1.325238,0.560036,-0.567118,-1.798857,1.081717,-0.131237,-0.908406,-0.685702,0.329808,0.179876,2.533833,-0.036133,-0.062661,0.10916,-0.325244,-1.532366,1.874399,-0.96966,-0.517416,-0.940942,0.205842,0.065337,282.94,0
4540,4.438157,-1.965163,-0.552769,0.716432,-1.03704,1.296534,0.484266,0.113809,-0.487234,-1.254593,0.315554,-1.219029,-0.076708,1.194127,-1.892807,0.48581,-0.410724,1.2435,-1.392784,0.133944,1.857911,-1.689009,0.404711,-0.211113,0.514818,1.404298,1.565349,0.607087,1857.12,1
4550,2.328917,0.481231,1.370318,0.120728,-1.515783,0.818786,-1.020989,-0.135125,0.203944,0.631303,1.633706,-0.072424,0.584218,0.154305,0.525152,-0.583659,0.527858,-0.962593,0.727931,-1.571207,1.188732,0.229448,-0.589954,-0.280441,0.941758,-0.585141,-1.324734,-1.785203,407.87,0
4560,1.587662,1.081758,2.182473,0.42741,-0.12244,0.168367,-0.048857,0.090798,-0.842391,0.912679,0.31711,0.059827,1.192328,0.837754,1.065316,-2.075175,2.289516,0.020189,-1.010446,0.305026,-0.463792,-2.038381,-1.38056,-0.634461,-0.626396,-0.123163,-0.792437,1.20108,384.46,0
4570,-0.77441,-0.050323,1.225272,-0.132764,-0.59237,-0.535866,1.063841,0.096203,-0.087914,-1.397292,-1.803485,-1.432083,0.183518,-0.03068,1.172066,0.155321,-0.142766,1.010817,0.772419,0.602019,0.268305,-0.50215,-0.384861,-0.936528,-0.135151,0.183496,-0.98465,-0.740173,371.1,0
4580,-1.336791,-0.349539,0.46935,0.453338,-0.939676,-0.688183,-0.64793,-0.64852,-0.102736,-0.099117,0.088244,-0.434081,-2.285058,-1.601731,0.115812,-1.85301,0.881854,-0.411262,0.275435,-0.689683,0.129688,-1.132222,0.479699,-0.402748,-0.206021,-1.061224,-0.074843,-0.905038,184.78,0
4590,-0.21323,1.875674,0.400994,1.16595,-0.734989,0.804975,-1.498374,-1.268975,0.368594,-0.505007,-0.096894,-1.219546,0.120552,0.015142,1.324058,-0.398836,-0.617631,0.22454,1.277243,1.145028,1.134408,0.171903,0.715549,1.465091,-0.226727,0.251008,-0.783192,0.696436,430.31,0
4600,-0.845333,-1.455753,-1.686732,1.786645,-0.678428,-0.335774,2.065903,0.169495,-0.928192,-0.745526,-0.414514,0.736252,0.045705,-0.189736,-0.984115,-0.429894,0.077698,0.993781,1.630557,-0.254545,0.712026,-0.822477,2.386878,-0.755497,-0.098435,-1.025045,-0.48192,2.656,243.9,0
4610,-0.211271,-1.431147,0.734626,1.84255,-0.950401,-0.083502,-0.1623,1.531582,1.961487,0.377301,2.030528,-0.047497,-0.819266,-0.684752,0.327307,-0.880507,0.55305,0.228135,-0.010934,-0.799135,0.372739,-0.851887,0.634447,0.761018,-0.364514,-0.010439,0.628741,-1.63819,495.77,0
4620,-0.387263,-0.519726,-0.609057,-1.074689,1.348598,1.117997,-0.250405,-1.92118,-1.07286,-0.082164,0.832848,-0.951975,-1.673327,0.375932,1.38057,-0.519697,0.407895,0.66044,0.346199,-1.376815,0.939021,0.437727,0.245333,0.403507,-0.207259,-0.249647,0.895714,0.875803,443.52,0
4630,-0.767474,-0.7065,-0.543066,0.352376,0.286486,0.692783,0.661213,0.639707,1.884985,0.317272,0.399774,0.57549,0.872582,-0.871309,0.558345,-0.008363,-0.347814,1.857761,-0.371656,-2.023428,-0.67665,0.073835,1.430248,0.26632,-0.739166,-0.252146,-1.685677,0.682985,404.11,0
4640,-0.453428,-1.042542,1.551912,-0.916511,1.70235,1.998513,0.195268,-0.279366,1.007929,-0.380691,-1.100597,-0.38639,1.011146,-0.828816,0.827243,-0.686305,-1.904113,1.770144,0.117949,-1.123232,0.885982,2.055974,-0.130386,1.02232,-0.193992,1.313946,0.804128,-1.239637,318.1,0
4650,-1.666678,1.821719,0.755471,0.071184,0.557477,-0.036817,-1.446437,0.358082,-0.265958,-0.541333,-1.09941,1.276363,-0.867165,2.261905,-0.144721,-1.005781,-0.002329,-1.780932,-1.70051,0.084811,-0.740309,-0.481141,0.40369,0.043215,1.389529,-1.115277,0.568246,-0.475398,445.71,0
4660,0.193346,1.122342,0.19509,-0.021852,-0.250179,-0.435732,0.525661,-0.164161,1.271104,-1.014895,-0.36216,0.942822,-0.417159,0.243446,-1.520052,0.099736,-0.478732,-0.195736,1.127313,-0.054558,-2.001068,0.780676,1.073224,-0.066854,-0.159039,-1.117867,0.430063,0.929205,109.24,0
4670,0.942406,-0.278469,1.112081,-0.535189,-0.269958,1.382409,1.357353,0.332926,-0.764967,-0.475913,-0.801507,0.61723,0.124307,0.228106,-0.470566,2.592295,1.131324,1.056625,-1.530708,-0.713949,-0.52219,-0.633337,0.293446,-0.103787,0.833087,0.852059,-0.067243,-0.427775,364.13,0
4680,-1.198443,0.46519,0.551101,-0.071519,-0.246736,0.2488,1.59162,-0.796819,-1.631703,-0.423998,1.259908,0.198423,-0.677258,-0.095634,-2.32956,-1.24676,-0.017725,0.591407,-0.351648,-0.809311,0.996766,-0.927248,-0.394684,0.514592,-0.163086,-0.818532,0.148692,0.603373,354.82,0
4690,1.237208,-3.543244,0.107347,1.795081,0.985488,-0.715237,-1.005042,0.066176,2.923978,0.808379,0.328178,0.37631,0.007223,-1.707862,0.052811,-0.405243,-0.933992,0.107758,-1.730199,-1.137965,-0.410979,-0.397973,0.444169,1.195407,-1.102514,1.748564,-0.33159,-0.195486,1659.21,1
4700,0.786209,-1.157312,1.192407,0.89796,-1.281963,-0.834659,1.472264,-0.572053,-0.772724,0.583417,0.496948,-1.040414,2.411688,0.64944,-0.65412,1.614466,0.357719,0.437408,-0.11449,0.965897,-0.547806,-0.370548,-0.51222,-0.878929,0.670547,-2.618922,1.333237,-0.333805,323.0,0
4710,1.167933,-0.2965,-0.314019,-0.729821,0.970697,-0.788091,-0.970191,0.330931,-1.746017,-1.301829,1.300034,-0.547518,-0.024631,0.523728,-0.518229,-1.007373,0.433054,0.539866,-0.013212,1.348977,1.015824,0.341757,1.712539,-1.198605,-0.234211,1.046532,-1.303167,-0.327324,222.93,0
4720,0.448054,-0.270832,-0.691802,-1.146055,-0.982876,1.151947,-0.613301,-0.079631,-2.106149,-1.598084,-0.549035,-0.132804,2.410214,-0.435815,1.599185,0.238139,1.047133,1.526675,1.102565,1.36588,-0.044629,-1.203681,0.366728,0.438126,-1.525329,-0.529034,1.972063,-0.843358,488.61,0
4730,0.021485,0.580648,1.878409,-1.366816,0.658642,-0.682099,0.754643,0.600079,0.361255,0.877802,0.883584,-0.388417,0.133203,-0.072459,-0.115252,0.599498,1.244115,0.736503,0.347797,1.745334,0.275276,1.259182,-1.439406,0.266806,1.072517,0.115572,-0.117331,-1.090316,432.28,0
4740,-0.072527,-0.449844,0.070382,0.25719,-0.389527,0.240254,-1.407501,0.016276,1.629202,-0.399214,-0.090561,0.935754,0.09463,-2.871934,-1.727142,-0.032594,1.045481,0.208572,0.549097,0.282776,0.705555,-0.601217,-0.581925,1.221088,-0.255099,-0.006393,0.684083,0.221971,58.87,0
4750,0.088058,1.193855,-0.826106,0.622919,-0.847087,-0.145619,-0.855372,-0.900351,-0.593874,-0.478173,0.145563,-1.369336,-0.474122,0.18111,-0.915185,-0.409146,0.793566,-0.331047,-0.68938,-0.699603,1.386145,1.896205,-0.403479,1.150192,0.952838,0.978514,0.63253,2.37982,59.79,0
4760,0.266554,-1.54923,0.348006,1.231067,0.142735,-0.661328,3.002291,-1.203912,-0.162262,2.062068,-0.122979,1.548193,-1.247906,-0.441524,0.882846,-1.508906,0.761462,2.051956,-0.285396,-1.200005,0.159876,-1.097123,-1.1224,-0.600605,-2.564964,-0.42089,0.012384,-1.207274,316.39,0
4770,0.532614,-0.567564,0.634969,-0.147747,-0.153212,0.222738,-0.831116,-1.032885,-0.466652,-0.370669,2.387627,1.683828,-0.158963,0.732095,0.88248,-0.022618,1.245726,1.05583,0.493548,0.518155,1.894648,0.983162,2.922505,0.163725,2.89283,0.109175,-0.947487,2.090165,475.82,0
4780,1.002405,-0.216169,1.229944,-1.054928,0.055405,-0.820582,0.113436,0.031847,1.083116,0.120202,-0.560071,-0.040275,0.550176,1.860932,0.126968,-1.680355,0.229131,-0.957484,1.122562,-0.117771,-1.813022,-0.159029,-0.077164,-0.850677,0.6047,-0.14499,-1.309867,0.484755,154.6,0
4790,1.354668,-1.050185,0.882404,-0.880437,1.147661,0.252692,-0.58313,-0.565355,0.246114,-0.003754,-0.610092,1.356319,-1.319393,1.143325,1.434943,-0.598532,0.704472,-0.040201,0.718019,-0.227542,-1.052272,0.039519,-0.330283,0.299426,0.740835,-2.53007,0.069874,-0.00889,162.95,0
4800,-1.891001,0.03912,-1.674123,-0.588395,-0.670237,1.228133,-1.073104,-0.281833,-0.641964,0.472241,0.384601,0.64543,-0.824676,-0.534306,-0.875986,1.14488,2.420823,0.475428,1.144381,-0.037282,-1.790079,1.270846,0.308351,-0.560431,-0.069943,0.568924,0.889661,-1.453338,151.16,0
4810,0.369727,-1.538124,-0.427984,0.831859,-0.627878,1.383325,0.842193,-0.478019,2.109727,-1.418431,-0.338497,0.083867,0.627584,-0.550875,0.16601,-0.723796,0.32062,-0.348359,-0.309589,0.42842,0.729474,-1.485967,0.636565,-1.660478,0.044011,-0.74701,-0.47759,-0.120653,192.03,0
4820,-0.805961,0.849946,0.024481,-1.189622,-0.417483,-0.917423,-0.140473,0.602828,0.346595,0.267756,-1.120785,0.334296,0.519897,-1.665544,-0.269672,1.560366,0.059741,1.31053,0.264185,0.250219,-0.102863,-0.097366,0.696108,-1.136804,0.313731,-0.908569,1.871321,-0.054804,92.57,0
4830,-0.069055,0.520661,-0.223666,-0.903632,-0.040949,-0.637412,-0.408749,-0.905304,-0.670141,-1.424965,0.818627,0.077086,-0.791491,-0.568978,-0.34428,-0.516035,-1.148063,-0.633208,-0.962967,-0.52076,0.530504,-0.204394,-1.464145,0.882839,0.937362,-0.300036,0.212628,-1.178618,242.98,0
4840,-0.731239,-0.21585,0.172094,0.494115,0.258197,-1.57009,-1.600553,-0.191066,0.669515,1.461642,-1.228701,0.749239,0.732977,0.948725,-0.46632,-0.152689,-0.384565,0.749513,0.120973,0.553845,0.528283,0.152686,0.195684,-0.154406,-0.04421,-0.704555,-1.197837,-0.735203,420.44,0
4850,-1.008127,-1.705451,-1.530797,-1.603972,-0.252349,1.395385,0.352112,0.410433,-0.285572,-0.539464,-0.900343,-0.356238,0.212505,-1.147709,0.922344,0.790053,-0.705706,-0.880483,1.599745,0.092373,0.581582,-1.121144,-1.087431,-1.262583,0.308881,0.585675,-0.683031,-0.605627,449.29,0
4860,1.321457,-3.933271,-0.605558,-0.607791,1.411267,-0.265792,0.855861,-1.420909,0.595902,-1.372941,0.532818,1.047787,-0.402596,-1.256204,-2.273538,1.136804,-2.432633,-0.208798,0.099113,1.139621,0.938165,-0.322711,3.253895,0.951019,-0.691161,0.443196,-0.617024,-0.51031,1526.79,1
4870,-2.417103,-0.081963,-0.953901,-1.169917,0.431203,1.116095,0.487331,-0.656301,-1.210444,0.758172,1.010164,-1.026102,-0.342275,1.816207,-0.177875,0.377151,0.778818,-0.161217,1.618261,1.394887,-0.590394,-0.445115,0.447781,-0.307478,1.078986,-0.385885,0.963028,0.675703,260.83,0
4880,0.782741,-1.370955,-0.036827,-0.447494,1.648333,3.04368,-0.904877,0.137517,0.368733,0.545669,-0.717071,-1.232408,-0.293241,-0.120338,0.682271,0.031547,0.183408,0.303303,-0.216653,-1.596994,0.528006,-0.60686,0.994547,0.485428,-0.2249,2.044799,1.743572,0.122844,482.29,0
4890,-1.661682,-1.195858,1.264469,2.109682,-0.457561,-0.449394,-1.475056,1.292804,-2.815632,0.115615,0.622789,-0.131279,0.47161,-2.349659,-0.164829,-1.933644,-0.15979,-0.54974,-1.162437,-0.05795,0.255223,0.986733,0.589647,-1.828396,-0.401399,-0.756978,0.218074,1.877521,16.02,0
4900,1.525613,-3.371814,-0.1876,-0.39766,-0.695758,0.917661,1.206507,0.978148,0.574211,-1.392276,0.71214,0.381242,-1.200058,2.552477,0.33771,0.379606,-1.328323,-0.474239,1.163102,-0.327605,-2.238678,-2.365349,-0.168758,-0.229526,0.305846,-1.493567,0.646574,-0.941104,1542.05,1
4910,-0.868515,1.077179,0.695195,0.367468,1.574393,1.33362,0.141006,-0.210891,0.237437,0.632738,1.022019,-1.25137,1.20866,0.88744,-0.305188,0.258591,-0.082706,-2.867322,1.198148,1.029383,-0.511754,2.118962,-1.655042,0.852173,-1.272206,-1.610902,-0.585506,0.37251,22.43,0
4920,-1.234928,-1.1168,-0.905392,0.27239,0.549583,-2.248542,0.456295,-0.463696,2.124799,-0.881328,0.161729,0.778745,0.735153,2.290066,0.248404,1.939078,1.04962,-0.586233,-0.458593,0.717185,1.968608,1.387417,0.880876,1.610737,-0.151466,-0.395206,-0.386326,0.711726,484.72,0
4930,-0.407082,-0.121036,1.787936,-0.01151,0.493665,0.271417,0.322248,-1.094842,0.858814,-0.289091,-0.024199,-0.020096,1.195799,0.176491,1.642772,-0.682037,-1.567693,-1.085178,-1.184568,0.197252,0.248005,0.151669,-1.81115,-0.03735,-0.682966,1.457985,1.290942,-1.091741,224.92,0
4940,3.8972949999999997,-2.35195,-0.037643,-0.166373,-0.104705,1.638026,1.117989,0.182687,1.651244,-0.657579,-1.022842,0.878272,-1.698149,1.135329,2.329791,-2.825441,-0.769465,-1.589033,-1.148069,-2.915005,0.242883,-0.207228,0.116249,-0.808685,-1.194041,0.279113,-1.129956,-1.809146,1132.6,1
4950,1.332093,0.445749,2.300471,-0.445289,-0.63707,0.383618,-0.513442,2.33444,0.113035,-1.190084,-0.695151,-0.804516,0.24689,0.652139,-1.823757,0.383363,-0.413006,-0.287654,-1.353771,-1.071446,-0.326463,0.920833,-0.217169,-0.287827,-0.818989,-0.768395,-1.380468,-0.718798,299.62,0
4960,0.537322,1.877319,0.186345,-0.469197,0.866136,-1.072117,-0.44134,0.162809,-0.654633,-0.00461,1.286867,1.358438,-0.318045,-0.368191,0.604543,0.324752,1.544481,0.219347,0.020468,-1.784434,0.519406,-0.436228,-1.252682,0.133571,0.612117,-0.576684,-0.568841,-0.314271,10.86,0
4970,4.313789,-3.303876,0.186654,-0.323664,0.165688,0.518522,1.229083,0.351535,-0.457128,-2.652902,0.266782,-1.922732,-1.546416,0.470137,-0.521522,-2.244873,-0.563099,-1.251344,0.391551,-0.574773,-0.143433,0.605303,0.99832,-0.734999,1.758567,-0.204887,-0.786206,-1.947937,1486.86,1
4980,-0.635563,-3.481299,-0.44984,-1.802849,1.922664,-0.421702,0.485351,0.732796,0.57189,0.129072,-0.637988,0.710226,0.111124,-0.486207,-0.40445,0.443232,0.410041,-0.695765,-0.108251,0.763022,0.64554,-0.016971,-0.567481,0.103085,1.290535,-1.210984,0.175089,0.635376,37.8,0
4990,-1.54078,1.324775,-0.054307,0.363307,2.201619,2.239184,0.223483,-0.376722,-0.615144,-0.406815,-0.097754,0.035697,-0.014451,1.04956,-0.139552,1.408602,-1.194923,0.055754,2.105736,0.067485,0.255648,0.007582,0.620713,-0.930144,0.84796,-0.215581,-0.89652,0.4453,496.97,0
